Score,Review
5,안녕하세요 이번에 수능을 보고 삼성폰을 산 고3학생입니다. ㅎㅎ 저희집이 삼성제품이 이 김치냉장고 하나가 있거든요 근데 이번에 앱을 깔고 나서 음 이게 쓸만하나 어디에 써먹지 생각중에 냉장고가 생각난거에요 그래서 연결을 시도해봤는데 됐어요  상칸 중칸 하칸이 어떻게 설정되어 있고 그 칸들에 어떤 제품들이 얼마나 오랫동안 보관되어 있는지 나와있는걸 알 수 있어서 신기했어요 흠 제가 이런 후기를 남기는 이유는 이번에 삼성에서 이벤트를 하는데 여러제품들을 준다고 하는군요  그동안 어머니께서 제가 정말 열심히 공부했다고 폰을 하나 사주셨는데 여기 이벤트를 보자마자 20년동안 저를 뒷바라지 해주신 어머니가 생각났어요  그래서 그 보답으로 이벤트에 당첨돼서 선물을 드리고 싶네요ㅋㅋ 지금까지 글 읽어주셔서 감사해요
5,실생활에 유용한 어플인것같아요! 만족스럽습니다!
5,집안에  모든걸 앱 하나로 정말 편리합니다
4,유용한 앱이네요. 다양한 기기들이 많이 연결되면 좋겠습니다.
5,스마트한 세상을 만들기 위해 스마트한 나 자신을 만들기 위해 항상 곁에서 함께하는 삼성 화이팅!!!!!!
1,이 앱이 깔리지않아요
5,집의 모든 가전제품을 삼성으로... 아주 유용한 앱이네여^^
5,스마트폰으로 가전제품 사용하니 너무 편리하네요!!
5,좋아요 이벤트도 당첨되게 해주세요
5,오~신기한 기능들이 많네요~도움 많이 되었어요~
5,언제나 잘 사용하고있습니다~~
5,에어콘하고 tv연결해서 쓰는데 정말 편리하고 좋습니다
5,여러 디바이스를 한 폰으로 관리하니 좋아요~!
5,드디어 처음으로 안드로이드로 넘어왔는데 확실히 편리하네요^^
5,노트8  사용하면서 커넥터쓸일많은데 좋습니다. 굿굿
5,간편하게 전자기기를 제어할수있어서 무척 편리함
4,삼성 제품들을 사용한다면 참 편리한 기능이네요
5,리모컨과는 별개로 사용할수있어 좋네요.
5,폰바꾸면서 알게되었네요 정보가 무궁무진하네요 ~좋은어플^^
5,삼성 제품 많은 요즘 잘 유용히 쓰고있습니다
5,삼성 커넥트 정말좋아요~~~ 삼커 내맘속 에 저장ㅎ
5,삼성커넥트   굉장히 유용하면서 영리하고 편하네요
5,편리한기능 점점더 편한세상이 되는거 같네요
5,집에 가전이 전부 삼성으로 편리하네요
5,편한 기능과 심플한 디자인 그리고 사용성 높은 UX
5,Connect 기능 아주 유용하게 잘 사용하고 있습니다
5,손쉽게 설정하고 편하게 알림받고 좋네요 심플해서
5,간단하고 편리하게 관리할수 있어서 정말 좋아요
4,집에서 편하게 폰으로 작동하니 아주 좋네요
5,가전제품과 손쉽게 연결할 수 있어서 편리해요
4,집의 모든 것을 한번에 제어 할수 있어 좋아요
5,밖에서도 노래를 틀어놓을수있는게 참 좋아요
5,삼성커넥트로 새로운 세상을 사는 것 같네요
5,스마트한 생활 좋네요ㅎ
5,집에 가전이 거의다 삼성이라 유용하네요
5,삼성제품으로 여러기능 사용할 수 있어 좋습니다.
4,꼭 필요한 기능입니다. 역시 삼성~
5,다른 디바이스를 스마트폰으로 제어하니까 너무 좋습니다^^
5,알기쉬운구성
4,간편하고 편리합니다.아이있는집에선 더욱 편리하네요.
2,외부는커녕 텔레비전 앞에서도 잘안됨
3,일단사용해보고~^^
5,어플로 연결하기 좋은것 같아요~
5,누구나 쉽게 연결하고 사용할수있어요! 굿이에요!
5,너무 편해요!!
5,간단하고 편리한 기능이 한눈에 들어와 넘~~  좋습니다
3,동영상이 자꾸 끊겨요.
5,좋습니다 핸드폰으로 간단하게 가전을 조정하니 좋습니다
5,모든 제품을 원격으로 제어하니 편리합니다.
4,한번씩 티비로 폰에있는 사진보기에 좋습니다
5,외부에서 미리미리 설정 할수잇어 아주 편하고 좋네여~~
5,셋업도편하고 상태를 바로바로알수있어서 좋습니다.
4,쉽게 연동되고 사용하기 너무 편합니다
5,연결할것들이 많은데 한번에 연결할수있어서 좋음
5,어디서든 조작할수 있으니 편안합니다
5,멋지네요.뭐든지하나로연결되서업이되었네요.감사합니다^^
5,어플이 편리하내요~간단하고 쉽내요~
4,"준니, 이벤트 응모요"
5,정말 유용하고 편리한 기능이네요~~ 앞으로도 더 나은 제품 개발해주세요~~
5,티비연결 좋습니다 다른 브랜드 티비도 다 됩니다
5,알림표 어쩔?
5,삼성 가전 대부분 쓰고있어서 상당히편리합니다!
5,기술 발전이 새삼 느껴지네요 꼭 써보세요!!
5,깔끔하고 정말 스마트한 어플인거 같습니다. 굿굿!
4,삼성 제품과 손쉽게 연결할수 있어 너무 편리해요...
5,간편하게 주변기기 연결과 관리가 돼서 좋네요
5,누가 추천을 해줘서 써봤는데 완전 편리하고 좋습니다!!!
5,정말 좋은거 같아요
5,쉽게 연결하고 쉽게 사용할 수 있어서 너무 편리하네요~ ^^
5,4차산업혁명사회를 실감하게 해주는 좋은 앱!!!!
5,편하게 해요 ㅎㅎㅎ
5,삼성커넥트 서비스어플 너무 편리한것같네요
5,도움이 많이 됩니다 유용한 정보가 많아요
5,티비와 에어컨 사용하는데 너무 편하고 좋습니다.
5,삼성제품을 서로 연결할 수 있으니 좋네요
4,삼성커넥트 상당히 좋네요  연결도 잘되고
5,Lg tv도 지원되고 좋아요.
4,갑자기 업데이트가 되어서  놀랐는데 편리합니다
5,커넥트 어플로 편리하게 사용하고 있습니다
5,보기도 편하고 사용하기도 편해시 좋네요
5,삼성제품과 호환이 잘되어 좋습니다
5,삼성 제품 사용하고있는데 편리한거 같아요
5,늘 편하게 잘쓰고 있어요 호환성이 좋아요
5,삼성가전만쓰는데 참 좋은 앱이네요
5,사물인터넷의 끝판대장 같은 느낌 좋네요
5,다양한 디바이스를 편하게 관리 최적화 최고 좋습니다
5,커넥트 태그 아주 만족하며 잘 쓰고 있습니다
5,편리하게 사용가능한 어플이라 유용합니다
5,쓰기 편하네요
5,삼성이니까 쓴다
4,TV 스마트 리모콘 대신 사용하는데 편하네요.
5,이렇게 유용하고 좋은 어플이 있어서 좋네요.
5,갓amsung Connect
5,간편하고 좋슴돠
3,검색이 안되요
5,정말 좋은것 같네요
4,하나로 모든걸 할수있어서 너무나 편리하네요~
4,삼성만 사용하는 사람들에게 참 좋은 앱!!♡
5,다양한 기기와의 연결 스마트 라이프!
5,개선점이 많지만 충분히 좋아요
4,삼성 제품에 잘 맞는 어플이네요. 좋아요
4,일부 디바이스가 저절로 해제되는 경우가 있네요
5,인생최고의 연결. 삼성 qled에 갤럭시. ㅇㅈ ㅇㅇㅈ
4,tv 새로 샀는데 연결 잘되네요
5,대박! 완전 편함ㅋ
5,흩어졌던게 하나로 모인 느낌! 깔끔하고 좋네요!
5,정말 편리합니다 역시 삼성이네요
4,사용하기  편하고  좋으네요~~
5,블루투스와 TV연결하여 사용하는데~~너무 편리하고 좋습니다~!!최고입니다~!!
5,Good!!
5,여러기기  연결하는게 너무 편리하네요
5,전자제품을 사용하기에 편리합니다.
4,완젼 굿굿 기술은 역시 삼성
5,간단하게 조작할.수있어서 편리해요
4,편리하게 장치관리를 도와 주네여.
5,삼성가전끼리연결~한꺼번에관리해요
5,보다 나은 생활이 되어가고 있어요!
5,Tv화면을 폰으로 폰 화면을 tv로. 진짜 좋네요.
5,삼성제품을 한번에 컨트롤하니 편해요!
5,정말 괜찮고 쓰기 쉽게 되어있네요 굿!
5,매우 조아요 세상참 좋아졌어요
5,사용하기도 간편하고 좋네요ㅎ
4,연결된장치를 한눈에볼수있어 편리하네요 😆😆
5,이 앱덕분에 데이터이동이 편해졌어요^^좋습니다
5,반응속도도 빠르고 여러모로 편리합니다
5,외부에서 설정할수 있어서 편하네요
4,삼성전자제품을 사용중이라면 추천
4,다른제품과 커넥트가 너무 편함
5,모든제품을 삼성으로 바꾸는 기회
5,꽤 쓸만한 어플같습니다 앙 갤럭띠
5,삼성제품을 편하게 쓸수잇네요
5,좋네요 티비 볼때도 로봇청소기 돌릴때도
5,간편하게 사용할수있어서 좋은거같아요
5,커넥트 어플 설정으로 자유롭생활 좋습니다
5,편하고 간단하게 사용할수있는 어플입니다
5,가전제품 전부 삼성이여서 필수앱
3,업뎃 하고 접속이 잘 되지 않네요
5,아주 유용한 어플이에요. 잘 쓰고 있습니다
5,완전편리한가능이네요.
4,쓰기좋고 편한앱. 추천 쾅
5,역시 삼성이라 달라요
4,TV연결이 너무 편해서 좋아요
4,아이디어가 좋고 기능이 좋은것같습니다.
5,가전제품 연결이 쉬어서 좋아요
5,간편하게 이용할수 있고 편리해서 좋아요.
3,내휴대폰이 만능리모컨이될수있다니
5,좋아요  로봇청소기연결해서 씁니다
5,TV로보니 역시 좋습니다
5,간편하고 좋아요~ 유용하게 사용할게여
5,아주 좋네여~
5,폰으로 리모콘이 되니까 편리하네요.
5,점점 미래를 향해 달려가는 건가요~
5,편리하네요. 한눈에 알수있어 좋습니다
5,핸드폰으로 집안가전 제어 좋네요
5,간!단합니다. 편!리합니다. 함!께사용해요.
5,넘나 편리하고좋네요~^^ 가전제품은 역시 삼성~!!
5,생각처럼 매우편리해요.
5,간편하게 연락할 수 있어서 최고!
5,간단하게 연결되어 편하고 좋네요
5,삼성 커넥츠 아주 굿굿입니다!
5,원격으로 제어하니 편하고 좋네요!
5,너무좋아요 역시  삼성최고 놋8  최고🎀♥️🎀
5,항상 편리하게 잘쓰고있어요!
4,삼성 커넥트 참 좋아요.  활용성도 좋고~
5,편리한 어플이네요. 잘 활용해 봐야겠어요.
5,아주 간편하고 살용적인 앱인거 같습니다^^
5,빨리 집에가서 써보고싶어요
5,삼성 커넥트 잘 사용하고 있습니다
4,TV로 동영상 보기 넘 좋네요
5,완전 유용해요 ㅋ
5,좋아요 생활 필요한부분이 많아요
5,집이 하나된 느낌 입니다
5,편하고 유용하게 사용하고 있습니다
5,정말 편리하고 유용한 앱이네요
5,정말 간편하고 스머트하다
5,좋습니당♡
5,휴대폰으로 할수 있으니까 넘 좋아요
5,집에서 사용하기 편리합니다
5,삼성제품 많이 쓰는데 편리함니다
5,아이 위치확인용으로 좋아요
5,쓰기편하고 좋아용 :)
5,우리집 가전을 컨트롤하다...
5,이정도면 미래가 기대된다
5,좋다는거 아닙니까?
5,항상 이 어플을 통해 티비를 봅니다^^
4,디바이스 연결이 간편해져 좋네요.
4,"편리하고, 애기보는데 도움이 되요."
5,Good!정말 사용하기 편리합니다.
5,완전 조작하기도 쉽고 좋습니다!
5,연결도 잘되고 아주 좋네요
4,나쁘진 않아요~
5,인터페이스가 깔끔해서 보기가 좋습니다
5,스마트폰에서 진짜 스마트하게 사용
5,좀더 편리하고 좋네요
5,집에서 사용하기 편하고 좋아요~
5,간편하고 너무 편해서 짱입니다.
5,로봇청소기 완전 잘쓰고 있습니다.
5,편리하게 잘 사용하고 있습니다.
5,편리하고 유용하게 쓰고 있습니다.
1,정말 컨넥트 연결잘 안됨
5,제품 연결 사용하는데 좋습니다
5,연결이 쉬워 편리합니다
2,이거 사용안할껀데...못 없애나요??
5,간편하게 이용이 편리하네요.가볍게 좋아요.
5,어플 최적화가 잘 되어 있습니다. 좋아요.
5,이벤트에 당첨되고싶당...
4,너무 편리하게 되있어요..강추합니다
5,한 마디로.. 사람 편하게 하네요. 넘 좋음.
5,생활이 점점 편리해지고 있어요~♡
5,사용하기 정말 편리합니다
5,가끔 끊기는거 빼고 좋아요
5,편리한앱인것같아요
5,간편하게 사용할 수도 있고 좋아요~
5,삼성커넥트 기능 대박이네요
5,화장실에서 티비보기 좋아요
5,편리하고 좋은 어플입니다
5,운용하기 좋은 어플입니다
5,너무너무좋아요~~
5,사용하기좋은 어플이에요
5,삼성커넥터 사용하기 좋아요
4,삼성제품의 효율적 관리
5,한번에 간편접속 너무 좋아요
5,간편하고 너무편리한 앱
5,편리하고 간편에서 좋아요
5,간단하고 편리한 어플이네요
4,편하게 사용할수 있어 좋네요
5,정말 편해요 감사해요 삼성
5,굿 기어쓰면서 아주좋습니다
5,지하주차장에선 잘 안되요
5,좋은앱인것같습니다
4,성능이 업글되서 좋습니다
4,Not bad
5,세젤편
5,너무편리한 기능 같습니다!
5,편하게 쓸수있어서 좋아요!
5,짱이에용
5,넘 편해요
5,카카오톡
5,편하네요
5,Good luck
5,역시 삼성쵝오임 스마트=삼성^^
5,오~~~~  좋네요 신기신기 ㅋㅋㅋ
5,너무너무 편리하고 실용적이네요
5,집안 가전 제어가 정말 편함.
5,점점스마트해지는 삼성 스마트해지는 나~
5,"유용하고 깔끔한 디바이스 정리, 좋습니다~!!!"
4,앱 비교적 쓸만하고 좋아요..^&
4,와우~~ 신세계 어플하나로 쉽고 편해요
4,놀랍네요~
5,스마트 tv와 연결
5,삼성 커넥트 너무 편리합니다!!😆
4,사용하기 편리한 앱입니다.
5,괜찮내요
5,가전의혁신♡삼성의power
3,새로운 경험을 접했네요.
5,나아졌군요
5,스마트 세상의 구현!!
4,기기 연결이 편리해지고 좋아요~~
5,굿임ㅎ
5,사용하기가 매우 좋음.
5,쪼~~아~~요~^^;; 역시 스마트기계는  경험을 해봐야 진가를 안다니까요~~!!^^;;
5,편리하게 사용할수있어서 좋네요~~
4,이주 편해요 ^^
5,블루투스 연결 편하네요. 최고 입니다.
4,점점 편리해지는 세상... 편하고 좋네요
5,너무 편한 앱이에요!!!
5,사용하기 편리해요
5,간편하고 좋으네요
4,편리하고 좋아요 강추
5,아주 정말편리해요
5,편리하고 좋아요!
5,너무 편리하고 좋네요
5,커넥트어플편리합니당
4,편의성이 뛰어난 어플
5,좋아요편리하네요!
4,너무편한거같아요
5,사용하기 편리합니다
5,정말 좋은 것같아요
5,사용하기 편하고 좋아요
4,모두 연결된다니 좋아요
5,잘쓰고있습니다 땡큐
